#node	date	numeric date
EPI_ISL_810970	2020-04-14	2020.284153
EPI_ISL_804043	2020-04-07	2020.265027
EPI_ISL_796011	2020-03-26	2020.232240
NODE_0000045	2020-03-25	2020.229915
EPI_ISL_813972	2020-05-11	2020.357923
NODE_0000047	2020-03-28	2020.238824
EPI_ISL_811134	2020-04-21	2020.303279
NODE_0000049	2020-03-29	2020.241910
EPI_ISL_833582	2020-04-22	2020.306011
NODE_0000050	2020-03-29	2020.242986
EPI_ISL_833583	2020-04-22	2020.306011
NODE_0000051	2020-03-30	2020.244870
EPI_ISL_811135	2020-04-23	2020.308743
NODE_0000052	2020-04-06	2020.263894
EPI_ISL_811146	2020-04-30	2020.327869
NODE_0000028	2020-04-07	2020.265555
EPI_ISL_813599	2020-05-04	2020.338798
NODE_0000031	2020-04-07	2020.266657
EPI_ISL_813971	2020-05-05	2020.341530
NODE_0000032	2020-04-08	2020.267760
EPI_ISL_804045	2020-04-08	2020.267760
NODE_0000033	2020-04-09	2020.270492
EPI_ISL_804047	2020-04-09	2020.270492
NODE_0000035	2020-04-10	2020.273224
EPI_ISL_833482	2020-04-10	2020.273224
NODE_0000036	2020-04-11	2020.275956
EPI_ISL_808250	2020-04-11	2020.275956
NODE_0000037	2020-04-13	2020.283051
NODE_0000038	2020-04-14	2020.284153
EPI_ISL_811128	2020-04-14	2020.284153
EPI_ISL_809658	2020-04-14	2020.284153
NODE_0000040	2020-04-14	2020.284153
EPI_ISL_833579	2020-04-14	2020.284153
NODE_0000041	2020-04-17	2020.292350
EPI_ISL_833581	2020-04-17	2020.292350
NODE_0000042	2020-04-19	2020.297814
EPI_ISL_833487	2020-04-19	2020.297814
NODE_0000043	2020-04-29	2020.326767
EPI_ISL_846586	2020-06-05	2020.426230
NODE_0000044	2020-04-30	2020.327869
EPI_ISL_846583	2020-04-30	2020.327869
EPI_ISL_811144	2020-04-30	2020.327869
NODE_0000868	2020-07-29	2020.575218
EPI_ISL_1009705	2020-12-01	2020.915301
NODE_0000869	2020-12-01	2020.915301
EPI_ISL_985180	2020-12-01	2020.915301
EPI_ISL_985193	2020-12-14	2020.950820
NODE_0000933	2020-08-25	2020.648481
EPI_ISL_985179	2020-11-26	2020.901639
EPI_ISL_985190	2020-12-11	2020.942623
NODE_0000891	2020-09-12	2020.698620
EPI_ISL_2820504	2020-10-16	2020.789617
NODE_0000892	2020-09-22	2020.724175
EPI_ISL_2820259	2020-10-15	2020.786885
NODE_0000896	2020-09-29	2020.744434
EPI_ISL_2815374	2020-10-15	2020.786885
EPI_ISL_2820262	2020-10-16	2020.789617
NODE_0000897	2020-10-06	2020.764714
EPI_ISL_2820288	2020-10-16	2020.789617
NODE_0000898	2020-10-16	2020.789617
EPI_ISL_2820465	2020-10-16	2020.789617
EPI_ISL_2820480	2020-10-16	2020.789617
EPI_ISL_2820503	2020-10-16	2020.789617
NODE_0000054	2020-10-14	2020.785783
NODE_0000055	2020-10-15	2020.786885
EPI_ISL_2820261	2020-10-15	2020.786885
EPI_ISL_2820250	2020-10-15	2020.786885
NODE_0000056	2020-10-15	2020.788515
EPI_ISL_2820501	2020-10-16	2020.789617
NODE_0000057	2020-10-16	2020.789617
EPI_ISL_2820479	2020-10-16	2020.789617
EPI_ISL_14819895	2020-10-16	2020.789617
NODE_0000934	2020-10-07	2020.767567
EPI_ISL_14770166	2020-11-23	2020.893443
EPI_ISL_1009697	2020-11-23	2020.893443
EPI_ISL_718109	2020-12-07	2020.931694
NODE_0000936	2020-12-05	2020.926230
EPI_ISL_710450	2020-12-05	2020.926230
EPI_ISL_710451	2020-12-05	2020.926230
EPI_ISL_710452	2020-12-05	2020.926230
EPI_ISL_710453	2020-12-05	2020.926230
NODE_0000942	2020-12-18	2020.961749
EPI_ISL_738053	2020-12-18	2020.961749
EPI_ISL_738054	2020-12-18	2020.961749
EPI_ISL_738055	2020-12-18	2020.961749
EPI_ISL_738056	2020-12-18	2020.961749
NODE_0000960	2020-12-12	2020.945355
EPI_ISL_732943	2020-12-12	2020.945355
EPI_ISL_732944	2020-12-12	2020.945355
EPI_ISL_732945	2020-12-12	2020.945355
EPI_ISL_732946	2020-12-12	2020.945355
NODE_0000966	2020-12-05	2020.928713
EPI_ISL_732933	2020-12-15	2020.953552
NODE_0000178	2020-12-14	2020.952450
EPI_ISL_732934	2020-12-15	2020.953552
NODE_0000179	2020-12-15	2020.953552
EPI_ISL_732932	2020-12-15	2020.953552
EPI_ISL_732931	2020-12-15	2020.953552
NODE_0000972	2020-11-29	2020.911895
EPI_ISL_718117	2020-12-10	2020.939891
NODE_0000183	2020-12-09	2020.938788
EPI_ISL_718119	2020-12-10	2020.939891
NODE_0000184	2020-12-10	2020.939891
EPI_ISL_718118	2020-12-10	2020.939891
EPI_ISL_718116	2020-12-10	2020.939891
NODE_0000981	2020-12-09	2020.937158
EPI_ISL_718112	2020-12-09	2020.937158
EPI_ISL_718113	2020-12-09	2020.937158
EPI_ISL_718114	2020-12-09	2020.937158
EPI_ISL_718115	2020-12-09	2020.937158
NODE_0000983	2020-11-24	2020.896175
EPI_ISL_1273410	2020-11-24	2020.896175
EPI_ISL_1273411	2020-11-24	2020.896175
EPI_ISL_681282	2020-11-24	2020.896175
EPI_ISL_681283	2020-11-24	2020.896175
NODE_0000984	2020-12-09	2020.937790
EPI_ISL_759855	2020-12-22	2020.972678
NODE_0000985	2020-12-22	2020.972678
EPI_ISL_759854	2020-12-22	2020.972678
EPI_ISL_759856	2020-12-22	2020.972678
EPI_ISL_759857	2020-12-22	2020.972678
NODE_0000977	2021-01-22	2021.057534
EPI_ISL_978906	2021-01-22	2021.057534
EPI_ISL_978907	2021-01-22	2021.057534
EPI_ISL_978908	2021-01-22	2021.057534
EPI_ISL_978909	2021-01-22	2021.057534
NODE_0000978	2021-02-15	2021.124905
EPI_ISL_1184517	2021-02-24	2021.147945
EPI_ISL_1184518	2021-02-24	2021.147945
NODE_0000951	2020-11-13	2020.867685
EPI_ISL_710449	2020-12-02	2020.918033
NODE_0000952	2020-12-07	2020.931694
EPI_ISL_718106	2020-12-07	2020.931694
EPI_ISL_718107	2020-12-07	2020.931694
NODE_0000193	2020-12-01	2020.916930
NODE_0000195	2020-12-02	2020.918033
EPI_ISL_710447	2020-12-02	2020.918033
EPI_ISL_710446	2020-12-02	2020.918033
NODE_0000196	2020-12-02	2020.918033
EPI_ISL_710448	2020-12-02	2020.918033
NODE_0000199	2020-12-06	2020.930592
EPI_ISL_718111	2020-12-07	2020.931694
NODE_0000201	2020-12-07	2020.931694
EPI_ISL_718110	2020-12-07	2020.931694
EPI_ISL_718108	2020-12-07	2020.931694
NODE_0000103	2020-10-30	2020.829539
NODE_0000948	2020-11-23	2020.893534
EPI_ISL_1009684	2020-12-30	2020.994536
EPI_ISL_985188	2020-12-10	2020.939891
NODE_0000170	2020-11-02	2020.837644
EPI_ISL_1009701	2020-11-26	2020.901639
NODE_0000171	2020-11-07	2020.851304
NODE_0000965	2020-12-01	2020.915301
EPI_ISL_1009703	2020-12-01	2020.915301
EPI_ISL_1009704	2020-12-01	2020.915301
NODE_0000174	2020-11-13	2020.867698
EPI_ISL_985183	2020-12-07	2020.931694
NODE_0000176	2020-11-15	2020.873163
EPI_ISL_718121	2020-12-09	2020.937158
NODE_0000180	2020-11-19	2020.884092
NODE_0000957	2020-12-13	2020.948087
EPI_ISL_732939	2020-12-13	2020.948087
EPI_ISL_732940	2020-12-13	2020.948087
EPI_ISL_732941	2020-12-13	2020.948087
EPI_ISL_732942	2020-12-13	2020.948087
NODE_0000182	2020-11-20	2020.886791
NODE_0000969	2020-12-14	2020.950820
EPI_ISL_985202	2020-12-23	2020.975410
EPI_ISL_985192	2020-12-14	2020.950820
NODE_0000181	2020-12-22	2020.972678
EPI_ISL_985203	2020-12-23	2020.975410
EPI_ISL_985201	2020-12-22	2020.972678
NODE_0000186	2020-11-21	2020.889556
EPI_ISL_738050	2020-12-15	2020.953552
NODE_0000202	2020-11-23	2020.894014
NODE_0000959	2020-12-22	2020.972678
EPI_ISL_1063533	2020-12-22	2020.972678
EPI_ISL_4062112	2020-12-22	2020.972678
NODE_0000204	2020-11-23	2020.895600
NODE_0000939	2021-03-13	2021.194521
EPI_ISL_1273437	2021-03-13	2021.194521
EPI_ISL_1273438	2021-03-13	2021.194521
EPI_ISL_1273439	2021-03-13	2021.194521
EPI_ISL_1273440	2021-03-13	2021.194521
NODE_0000206	2020-11-24	2020.896702
EPI_ISL_1009681	2020-12-29	2020.991803
NODE_0000207	2020-11-24	2020.897805
EPI_ISL_854606	2021-01-12	2021.030137
NODE_0000212	2020-11-25	2020.898907
EPI_ISL_1009699	2020-11-25	2020.898907
NODE_0000213	2020-11-26	2020.901639
EPI_ISL_1009700	2020-11-26	2020.901639
NODE_0000214	2020-11-28	2020.909813
NODE_0000215	2020-11-29	2020.911466
NODE_0000217	2020-11-30	2020.912568
EPI_ISL_710439	2020-11-30	2020.912568
EPI_ISL_710438	2020-11-30	2020.912568
NODE_0000218	2020-11-30	2020.912568
EPI_ISL_710441	2020-11-30	2020.912568
EPI_ISL_710440	2020-11-30	2020.912568
NODE_0000220	2020-11-30	2020.912613
NODE_0000221	2020-11-30	2020.914198
NODE_0000222	2020-12-01	2020.915301
EPI_ISL_710443	2020-12-01	2020.915301
EPI_ISL_710442	2020-12-01	2020.915301
NODE_0000223	2020-12-01	2020.915301
EPI_ISL_710445	2020-12-01	2020.915301
EPI_ISL_710444	2020-12-01	2020.915301
NODE_0000224	2020-12-04	2020.926206
NODE_0000225	2020-12-05	2020.927859
NODE_0000226	2020-12-06	2020.928962
EPI_ISL_710435	2020-12-06	2020.928962
EPI_ISL_710434	2020-12-06	2020.928962
NODE_0000228	2020-12-06	2020.928962
EPI_ISL_710437	2020-12-06	2020.928962
EPI_ISL_710436	2020-12-06	2020.928962
NODE_0000229	2020-12-08	2020.936056
NODE_0000230	2020-12-09	2020.937158
EPI_ISL_718122	2020-12-09	2020.937158
EPI_ISL_718120	2020-12-09	2020.937158
NODE_0000231	2020-12-09	2020.937158
EPI_ISL_718123	2020-12-09	2020.937158
NODE_0000233	2020-12-11	2020.943360
NODE_0000234	2020-12-12	2020.945400
NODE_0000235	2020-12-12	2020.946985
NODE_0000237	2020-12-13	2020.948087
EPI_ISL_732928	2020-12-13	2020.948087
EPI_ISL_732927	2020-12-13	2020.948087
NODE_0000238	2020-12-13	2020.948087
EPI_ISL_732930	2020-12-13	2020.948087
EPI_ISL_732929	2020-12-13	2020.948087
NODE_0000239	2020-12-12	2020.946985
NODE_0000241	2020-12-13	2020.948087
EPI_ISL_732936	2020-12-13	2020.948087
EPI_ISL_732935	2020-12-13	2020.948087
NODE_0000243	2020-12-13	2020.948087
EPI_ISL_732938	2020-12-13	2020.948087
EPI_ISL_732937	2020-12-13	2020.948087
NODE_0000244	2020-12-14	2020.952450
NODE_0000247	2020-12-15	2020.953552
EPI_ISL_738051	2020-12-15	2020.953552
EPI_ISL_738049	2020-12-15	2020.953552
NODE_0000248	2020-12-15	2020.953552
EPI_ISL_738052	2020-12-15	2020.953552
NODE_0000249	2020-12-28	2020.989115
NODE_0000250	2021-01-11	2021.029035
EPI_ISL_854608	2021-01-12	2021.030137
NODE_0000252	2021-01-12	2021.030137
EPI_ISL_854607	2021-01-12	2021.030137
EPI_ISL_854605	2021-01-12	2021.030137
NODE_0000253	2020-12-28	2020.990701
NODE_0000256	2020-12-29	2020.991803
EPI_ISL_854610	2020-12-29	2020.991803
EPI_ISL_854609	2020-12-29	2020.991803
NODE_0000259	2020-12-29	2020.991803
EPI_ISL_854612	2020-12-29	2020.991803
EPI_ISL_854611	2020-12-29	2020.991803
NODE_0000260	2020-08-25	2020.648292
NODE_0000903	2020-10-12	2020.778946
EPI_ISL_4071019	2020-11-05	2020.844262
EPI_ISL_682297	2020-11-09	2020.855191
NODE_0000262	2020-08-25	2020.649416
NODE_0000060	2020-09-20	2020.718712
NODE_0000062	2020-09-30	2020.747480
EPI_ISL_666687	2020-10-24	2020.811475
NODE_0000065	2020-10-20	2020.801074
EPI_ISL_4061712	2021-02-17	2021.128767
NODE_0000066	2020-10-20	2020.801074
EPI_ISL_1009696	2020-11-10	2020.857923
NODE_0000067	2020-10-21	2020.803279
EPI_ISL_697771	2020-10-24	2020.811475
EPI_ISL_631824	2020-10-21	2020.803279
NODE_0000904	2020-10-13	2020.782718
EPI_ISL_1009679	2020-12-28	2020.989071
NODE_0000921	2020-12-03	2020.921848
EPI_ISL_738059	2020-12-18	2020.961749
NODE_0000922	2020-12-11	2020.944815
EPI_ISL_738057	2020-12-18	2020.961749
NODE_0000071	2020-12-18	2020.961749
EPI_ISL_738060	2020-12-18	2020.961749
EPI_ISL_738058	2020-12-18	2020.961749
NODE_0000927	2020-11-29	2020.910252
EPI_ISL_985204	2020-12-23	2020.975410
NODE_0000276	2020-11-30	2020.915029
EPI_ISL_4061714	2021-02-03	2021.090411
NODE_0000929	2021-01-15	2021.040344
NODE_0000930	2021-02-15	2021.123288
EPI_ISL_1041177	2021-02-15	2021.123288
EPI_ISL_1041178	2021-02-15	2021.123288
NODE_0000931	2021-03-03	2021.167123
EPI_ISL_1240997	2021-03-03	2021.167123
EPI_ISL_1273441	2021-03-03	2021.167123
NODE_0000915	2020-12-23	2020.975410
EPI_ISL_854595	2021-01-10	2021.024658
EPI_ISL_759850	2020-12-23	2020.975410
EPI_ISL_759851	2020-12-23	2020.975410
EPI_ISL_759852	2020-12-23	2020.975410
EPI_ISL_759853	2020-12-23	2020.975410
NODE_0000081	2021-01-09	2021.023555
EPI_ISL_854598	2021-01-10	2021.024658
NODE_0000083	2021-01-10	2021.024658
EPI_ISL_854597	2021-01-10	2021.024658
EPI_ISL_854596	2021-01-10	2021.024658
NODE_0000283	2020-10-22	2020.807196
NODE_0000905	2020-12-08	2020.935250
EPI_ISL_854599	2021-01-01	2021.000000
EPI_ISL_854604	2021-01-01	2021.000000
NODE_0000906	2021-01-01	2021.000000
EPI_ISL_854600	2021-01-01	2021.000000
EPI_ISL_854601	2021-01-01	2021.000000
NODE_0000074	2021-01-01	2021.000000
EPI_ISL_854603	2021-01-01	2021.000000
EPI_ISL_854602	2021-01-01	2021.000000
NODE_0000084	2020-11-20	2020.887613
NODE_0000925	2021-01-06	2021.015671
EPI_ISL_1041180	2021-02-13	2021.117808
NODE_0000926	2021-02-08	2021.104110
EPI_ISL_985232	2021-02-08	2021.104110
EPI_ISL_985233	2021-02-08	2021.104110
NODE_0000087	2020-11-25	2020.901330
NODE_0000920	2021-02-16	2021.126027
EPI_ISL_1041176	2021-02-16	2021.126027
EPI_ISL_1241004	2021-02-16	2021.126027
NODE_0000089	2020-11-25	2020.901330
EPI_ISL_4061713	2021-02-08	2021.104110
NODE_0000912	2021-01-19	2021.050914
EPI_ISL_1273415	2021-02-01	2021.084932
NODE_0000091	2021-01-31	2021.082244
EPI_ISL_978901	2021-02-01	2021.084932
NODE_0000093	2021-01-31	2021.083829
NODE_0000094	2021-02-01	2021.084932
EPI_ISL_978898	2021-02-01	2021.084932
EPI_ISL_1273414	2021-02-01	2021.084932
NODE_0000095	2021-02-01	2021.084932
EPI_ISL_978900	2021-02-01	2021.084932
EPI_ISL_978899	2021-02-01	2021.084932
NODE_0000871	2020-09-18	2020.713412
EPI_ISL_681281	2020-11-16	2020.874317
NODE_0000300	2020-09-29	2020.745034
EPI_ISL_985186	2020-12-09	2020.937158
NODE_0000308	2020-10-26	2020.817720
EPI_ISL_4061715	2021-01-28	2021.073973
NODE_0000098	2020-11-03	2020.838798
EPI_ISL_1009702	2020-12-01	2020.915301
EPI_ISL_1009695	2020-11-03	2020.838798
NODE_0000876	2020-10-08	2020.769792
NODE_0000100	2020-11-24	2020.897805
NODE_0000101	2020-11-25	2020.898907
EPI_ISL_1273413	2020-11-25	2020.898907
EPI_ISL_1273412	2020-11-25	2020.898907
NODE_0000102	2020-11-25	2020.898907
EPI_ISL_681285	2020-11-25	2020.898907
EPI_ISL_681284	2020-11-25	2020.898907
NODE_0000879	2020-11-07	2020.849727
EPI_ISL_1273420	2020-11-07	2020.849727
EPI_ISL_1273421	2020-11-07	2020.849727
EPI_ISL_681288	2020-11-07	2020.849727
EPI_ISL_681289	2020-11-07	2020.849727
EPI_ISL_681290	2020-11-07	2020.849727
NODE_0000880	2020-10-29	2020.826530
EPI_ISL_1273418	2020-11-04	2020.841530
NODE_0000884	2020-11-20	2020.885246
EPI_ISL_1273434	2020-11-20	2020.885246
EPI_ISL_1273435	2020-11-20	2020.885246
EPI_ISL_1273436	2020-11-20	2020.885246
EPI_ISL_681275	2020-11-20	2020.885246
EPI_ISL_681276	2020-11-20	2020.885246
NODE_0000319	2020-11-03	2020.838842
NODE_0000330	2020-11-03	2020.840428
NODE_0000332	2020-11-04	2020.841530
EPI_ISL_1273417	2020-11-04	2020.841530
EPI_ISL_1273416	2020-11-04	2020.841530
NODE_0000333	2020-11-04	2020.841530
EPI_ISL_681286	2020-11-04	2020.841530
EPI_ISL_1273419	2020-11-04	2020.841530
NODE_0000335	2020-11-04	2020.841530
EPI_ISL_681287	2020-11-04	2020.841530
NODE_0000106	2020-11-09	2020.855236
NODE_0000107	2020-11-09	2020.856821
NODE_0000110	2020-11-10	2020.857923
EPI_ISL_1273423	2020-11-10	2020.857923
EPI_ISL_1273422	2020-11-10	2020.857923
NODE_0000112	2020-11-10	2020.857923
EPI_ISL_681292	2020-11-10	2020.857923
EPI_ISL_681291	2020-11-10	2020.857923
NODE_0000114	2020-11-10	2020.857923
EPI_ISL_681293	2020-11-10	2020.857923
NODE_0000115	2020-11-11	2020.860700
NODE_0000116	2020-11-11	2020.862286
NODE_0000117	2020-11-12	2020.863388
EPI_ISL_1273425	2020-11-12	2020.863388
EPI_ISL_1273424	2020-11-12	2020.863388
NODE_0000118	2020-11-12	2020.863388
EPI_ISL_681294	2020-11-12	2020.863388
EPI_ISL_1273426	2020-11-12	2020.863388
NODE_0000119	2020-11-12	2020.863388
EPI_ISL_681295	2020-11-12	2020.863388
NODE_0000120	2020-11-13	2020.866165
NODE_0000124	2020-11-13	2020.867750
NODE_0000125	2020-11-14	2020.868852
EPI_ISL_1273428	2020-11-14	2020.868852
EPI_ISL_1273427	2020-11-14	2020.868852
NODE_0000126	2020-11-14	2020.868852
EPI_ISL_681297	2020-11-14	2020.868852
EPI_ISL_681296	2020-11-14	2020.868852
NODE_0000130	2020-11-17	2020.877655
NODE_0000131	2020-11-17	2020.879758
NODE_0000132	2020-11-18	2020.881411
NODE_0000138	2020-11-19	2020.882514
EPI_ISL_1273430	2020-11-19	2020.882514
EPI_ISL_1273429	2020-11-19	2020.882514
NODE_0000139	2020-11-19	2020.882514
EPI_ISL_1273432	2020-11-19	2020.882514
EPI_ISL_1273431	2020-11-19	2020.882514
NODE_0000142	2020-11-18	2020.881411
NODE_0000143	2020-11-19	2020.882514
EPI_ISL_681271	2020-11-19	2020.882514
EPI_ISL_1273433	2020-11-19	2020.882514
NODE_0000144	2020-11-19	2020.882514
EPI_ISL_681273	2020-11-19	2020.882514
EPI_ISL_681272	2020-11-19	2020.882514
NODE_0000148	2020-11-19	2020.882514
EPI_ISL_681274	2020-11-19	2020.882514
NODE_0000149	2020-11-28	2020.908108
NODE_0000150	2020-11-30	2020.914198
NODE_0000152	2020-12-01	2020.915301
EPI_ISL_708718	2020-12-01	2020.915301
EPI_ISL_708717	2020-12-01	2020.915301
NODE_0000153	2020-12-01	2020.915301
EPI_ISL_708720	2020-12-01	2020.915301
EPI_ISL_708719	2020-12-01	2020.915301
NODE_0000154	2020-11-29	2020.910573
NODE_0000155	2020-11-30	2020.912613
NODE_0000156	2020-11-30	2020.914198
NODE_0000157	2020-12-01	2020.915301
EPI_ISL_708708	2020-12-01	2020.915301
EPI_ISL_708707	2020-12-01	2020.915301
NODE_0000158	2020-12-01	2020.915301
EPI_ISL_708702	2020-12-01	2020.915301
EPI_ISL_708701	2020-12-01	2020.915301
NODE_0000159	2020-11-30	2020.914198
NODE_0000160	2020-12-01	2020.915301
EPI_ISL_708704	2020-12-01	2020.915301
EPI_ISL_708703	2020-12-01	2020.915301
NODE_0000161	2020-12-01	2020.915301
EPI_ISL_708706	2020-12-01	2020.915301
EPI_ISL_708705	2020-12-01	2020.915301
NODE_0000162	2020-11-30	2020.912613
NODE_0000163	2020-11-30	2020.914198
NODE_0000164	2020-12-01	2020.915301
EPI_ISL_708710	2020-12-01	2020.915301
EPI_ISL_708709	2020-12-01	2020.915301
NODE_0000165	2020-12-01	2020.915301
EPI_ISL_708712	2020-12-01	2020.915301
EPI_ISL_708711	2020-12-01	2020.915301
NODE_0000166	2020-11-30	2020.914198
NODE_0000168	2020-12-01	2020.915301
EPI_ISL_708714	2020-12-01	2020.915301
EPI_ISL_708713	2020-12-01	2020.915301
NODE_0000169	2020-12-01	2020.915301
EPI_ISL_708716	2020-12-01	2020.915301
EPI_ISL_708715	2020-12-01	2020.915301
NODE_0000813	2015-11-08	2015.852483
NODE_0000814	--	--
EPI_ISL_1240998	--	--
NODE_0000815	--	--
EPI_ISL_739690	--	--
EPI_ISL_739691	--	--
EPI_ISL_739692	--	--
NODE_0000795	2016-02-04	2016.093510
NODE_0000796	--	--
NODE_0000797	--	--
EPI_ISL_2574053	--	--
NODE_0000798	--	--
EPI_ISL_1239109	--	--
EPI_ISL_1307716	--	--
NODE_0000799	--	--
NODE_0000800	--	--
EPI_ISL_644125	--	--
EPI_ISL_644126	--	--
EPI_ISL_644127	--	--
EPI_ISL_644150	--	--
NODE_0000801	--	--
EPI_ISL_3298300	--	--
EPI_ISL_1093423	--	--
EPI_ISL_1235689	--	--
EPI_ISL_1307695	--	--
NODE_0000805	--	--
EPI_ISL_2301187	--	--
EPI_ISL_3314973	--	--
NODE_0000807	--	--
EPI_ISL_1236901	--	--
EPI_ISL_1307703	--	--
EPI_ISL_1389398	--	--
EPI_ISL_3001273	--	--
NODE_0000808	--	--
EPI_ISL_1390546	--	--
EPI_ISL_2131573	--	--
EPI_ISL_1386128	--	--
NODE_0000779	2016-10-03	2016.755221
NODE_0000780	--	--
NODE_0000781	--	--
EPI_ISL_5260457	--	--
EPI_ISL_985189	--	--
NODE_0000782	--	--
EPI_ISL_1041172	--	--
EPI_ISL_1041173	--	--
NODE_0000785	--	--
EPI_ISL_1184509	--	--
EPI_ISL_1184508	--	--
EPI_ISL_1184510	--	--
EPI_ISL_1184511	--	--
NODE_0000787	--	--
EPI_ISL_1009706	--	--
EPI_ISL_985181	--	--
NODE_0000788	--	--
EPI_ISL_985208	--	--
NODE_0000789	--	--
EPI_ISL_985195	--	--
EPI_ISL_985210	--	--
NODE_0000792	--	--
EPI_ISL_985185	--	--
EPI_ISL_985209	--	--
EPI_ISL_985182	--	--
EPI_ISL_985198	--	--
EPI_ISL_985200	--	--
NODE_0000778	2018-10-25	2018.815207
EPI_ISL_684037	--	--
NODE_0000777	2019-09-02	2019.669933
EPI_ISL_14937233	2021-03-03	2021.167123
NODE_0000774	2020-02-11	2020.113797
NODE_0000775	2020-04-24	2020.313723
EPI_ISL_623074	2020-05-12	2020.360656
NODE_0000776	2020-08-01	2020.581967
EPI_ISL_13632084	2020-08-01	2020.581967
EPI_ISL_14874401	2020-08-01	2020.581967
NODE_0000289	2020-06-10	2020.440778
NODE_0000291	2020-10-23	2020.810407
EPI_ISL_984693	2020-11-07	2020.849727
EPI_ISL_984695	2020-11-15	2020.871585
NODE_0000323	2020-08-17	2020.625683
EPI_ISL_626650	2020-08-17	2020.625683
EPI_ISL_644142	2020-08-17	2020.625683
EPI_ISL_644143	2020-08-17	2020.625683
EPI_ISL_644144	2020-08-17	2020.625683
EPI_ISL_644159	2020-08-17	2020.625683
NODE_0000297	2020-08-17	2020.625683
EPI_ISL_644139	2020-08-17	2020.625683
EPI_ISL_644140	2020-08-17	2020.625683
EPI_ISL_644141	2020-08-17	2020.625683
EPI_ISL_644158	2020-08-17	2020.625683
NODE_0000298	2020-09-03	2020.672131
EPI_ISL_654826	2020-09-03	2020.672131
EPI_ISL_654829	2020-09-03	2020.672131
NODE_0000301	2020-07-10	2020.523006
EPI_ISL_654833	2020-09-08	2020.685792
NODE_0000303	2020-08-27	2020.653005
EPI_ISL_654834	2020-08-27	2020.653005
EPI_ISL_654835	2020-08-27	2020.653005
EPI_ISL_654836	2020-08-27	2020.653005
EPI_ISL_654837	2020-08-27	2020.653005
